"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Formulation||10.0||NR||NR|%|||||||||||||||||Behavior|Distance moved, change in direct movement|NOEL||10.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Formulation||10.0||NR||NR|%|||||||||||||||||Behavior|Distance moved, change in direct movement|NOEL||10.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Formulation||10.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||10.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||1.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||1.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||1.0||NR||NR|%|||||||||||||||||Behavior|Distance moved, change in direct movement|NOEL||1.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||1.0||NR||NR|%|||||||||||||||||Behavior|Distance moved, change in direct movement|NOEL||1.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||1.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||1.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Formulation||10.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||10.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||1.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||1.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Formulation||10.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||10.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Formulation||10.0||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||10.0||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agrotis ipsilon|Cutworm|Insects/Spiders|Larva||2||NR||NR|Instar|Environmental, unspecified|Not reported|Field artificial|3|Formulation||1.25/||NR/||NR/|mg/sd|||||||||||||||||Population|Abundance|LOEL||1.25/||NR/||NR/|||mg/sd|Not reported||4||NR||NR|Day(s)|Wilde,G., K. Roozeboom, A. Ahmad, M. Claassen, B. Gordon, W. Heer, L. Maddux, V. Martin, P. Evans, K. Kofoid, J. Long, |183672|Seed Treatment Effects on Early-Season Pests of Corn and on Corn Growth and Yield in the Absence of Insect Pests|J. Agric. Urban Entomol.24(4): 177-193|2007|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agrotis ipsilon|Cutworm|Insects/Spiders|Larva||2||NR||NR|Instar|Environmental, unspecified|Not reported|Field artificial|3|Formulation||0.25/||NR/||NR/|mg/sd|||||||||||||||||Population|Abundance|LOEL||0.25/||NR/||NR/|||mg/sd|Not reported||4||NR||NR|Day(s)|Wilde,G., K. Roozeboom, A. Ahmad, M. Claassen, B. Gordon, W. Heer, L. Maddux, V. Martin, P. Evans, K. Kofoid, J. Long, |183672|Seed Treatment Effects on Early-Season Pests of Corn and on Corn Growth and Yield in the Absence of Insect Pests|J. Agric. Urban Entomol.24(4): 177-193|2007|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agrotis ipsilon|Cutworm|Insects/Spiders|Larva||2||NR||NR|Instar|Environmental, unspecified|Not reported|Field artificial|3|Formulation||0.25||NR||NR|mg/sd|||||||||||||||||Population|Abundance|LOEL||0.25||NR||NR|||mg/sd|Not reported||7||NR||NR|Day(s)|Wilde,G., K. Roozeboom, A. Ahmad, M. Claassen, B. Gordon, W. Heer, L. Maddux, V. Martin, P. Evans, K. Kofoid, J. Long, |183672|Seed Treatment Effects on Early-Season Pests of Corn and on Corn Growth and Yield in the Absence of Insect Pests|J. Agric. Urban Entomol.24(4): 177-193|2007|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||NR||NR||NR|Agrotis sp.|Cutworm|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Field natural|2|Active ingredient||0.45/||NR/||NR/|AI mg/sd|||||||||||||||||Population|Abundance|LOEL||0.45/||NR/||NR/|||AI mg/sd|Not reported||35||NR||NR|Day(s)|Tindall,K.V., R. Gable, K. Emfinger, and B.R. Leonard|102135|Evaluation of Selected Insecticides Treatments Against Soil Insects in Field Corn, 2004|Arthropod Manag. Tests30:2 p.|2005|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Amrasca biguttula ssp. biguttula|Jassid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Field natural|2|Formulation||0.048/||NR/||NR/|%|||||||||||||||||Population|Abundance|LOEL||0.048/||NR/||NR/|||%|Not reported||7||NR||NR|Day(s)|Kumar,R., S. Kranthi, M. Nitharwal, S.L. Jat, and D. Monga|169080|Influence of Pesticides and Application Methods on Pest and Predatory Arthropods Associated with Cotton|Phytoparasitica40:417-424|2012|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Amrasca biguttula ssp. biguttula|Jassid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|2|Formulation||75/||NR/||NR/|g/ha|||||||||||||||||Population|Abundance|LOEL||75/||NR/||NR/|||g/ha|Not reported||7||NR||NR|Day(s)|Kumar,R., S. Kranthi, M. Nitharwal, S.L. Jat, and D. Monga|169080|Influence of Pesticides and Application Methods on Pest and Predatory Arthropods Associated with Cotton|Phytoparasitica40:417-424|2012|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||2||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||1||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|8|Formulation||30||NR||NR|g/ha|||||||||||||||||Population|Abundance|LOEL||30||NR||NR|||g/ha|Not reported||1||NR||NR|Day(s)|Babu,K.S., B. Singh, B.M. Mhaske, and A.K. Sharma|169013|Clothianidin, a New Neonicotinoid Insecticide for the Management of Foliar Aphid Complex of Wheat in India and Its Safety to Coccinellid Predators|Cereal Res. Commun.40(2): 296-303|2012|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||7||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||1||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||15||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||2||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||7||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
210880925|[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine|Not reported|Unmeasured||50||NR||NR|Aphididae|Aphid Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||15/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||15/||NR/||NR/|||AI g/ha|Not reported||15||NR||NR|Day(s)|Katare,S., B. Singh, S.D. Patil, T. Ruchira, J. Poonam, M.S. Saharan, and S. Indu|187430|Evaluation of New Insecticides Against Wheat Foliar Aphid Complex|Indian J. Entomol.79(2): 185-190|2017|
