"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||5.94/||8.88/|AI mg/kg dry soil|||||||||||||||||Population|Abundance|NOEL||NR/||5.94/||8.88/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||5.94/||8.88/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||5.94/||8.88/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||5.94/||8.88/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||5.94/||8.88/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||5.94/||8.88/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||5.94/||8.88/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||5.94/||8.88/|AI mg/kg dry soil|||||||||||||||||Population|Abundance|NOEL||NR/||5.94/||8.88/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||5.94/||8.88/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||5.94/||8.88/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured||NR||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||0.44/||NR/||NR/|AI kg/ha|||||||||||||||||Population|Abundance|NOEL||0.44/||NR/||NR/|||AI kg/ha|Not reported||20||NR||NR|Day(s)|Peck,D.C., and D. Olmstead|183728|Neonicotinoid Insecticides Disrupt Predation on the Eggs of Turf-Infesting Scarab Beetles|Bull. Entomol. Res.100:689-700|2010|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured||NR||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||0.44/||NR/||NR/|AI kg/ha|||||||||||||||||Population|Abundance|NOEL||0.44/||NR/||NR/|||AI kg/ha|Not reported||20||NR||NR|Day(s)|Peck,D.C., and D. Olmstead|183728|Neonicotinoid Insecticides Disrupt Predation on the Eggs of Turf-Infesting Scarab Beetles|Bull. Entomol. Res.100:689-700|2010|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Abundance|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||10||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|2|Active ingredient||NR/||0.14/||0.49/|AI mg/kg dry soil|||||||||||||||||Population|Abundance|NOEL||NR/||0.14/||0.49/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Abundance|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||487.04||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Abundance|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured||75||NR||NR|Acari|Mite Subclass|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Fumigation|Natural soil|Field natural|2|Active ingredient||NR/||1.45/||42.1/|AI mg/kg dry soil|||||||||||||||||Population|Diversity, Evenness|NOEL||NR/||1.45/||42.1/|||AI mg/kg dry soil|Not reported||639.24||NR||NR|Day(s)|Reynolds,W.N.|184539|Imidacloprid Insecticide Treatments for Hemlock Woolly Adelgid, Adelges tsugae Annand (Hemiptera: Adelgidae), Affect a Non-Target Soil Arthropod Community Surrounding Eastern Hemlock, Tsuga canadensis (L) Carriere|M.S.Thesis, University of Tennessee, Knoxville, TN:139 p.|2008|
