"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Knockdown|LOEL||12/||NR/||NR/|||AI g/ha|Not reported||.25||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Knockdown|LOEL||12/||NR/||NR/|||AI g/ha|Not reported||.3333||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Knockdown|LOEL||12/||NR/||NR/|||AI g/ha|Not reported||1||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Mortality|LOEL||12/||NR/||NR/|||AI g/ha|Not reported||.3333||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Mortality|LOEL||12/||NR/||NR/|||AI g/ha|Not reported||.25||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Knockdown|LOEL||12/||NR/||NR/|||AI g/ha|Not reported||.0833||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Mortality|NOEL||12/||NR/||NR/|||AI g/ha|Not reported||.0833||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus abdominalis|Glasshouse Potato Wasp|Insects/Spiders|Embryo||NR||1||2|Day(s)|Spray, unspecified|No substrate|Lab|2|Active ingredient||12/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Mortality|NOEL||12/||NR/||NR/|||AI g/ha|Not reported||.1667||NR||NR|Day(s)|Willow,J., A. Silva, E. Veromann, and G. Smagghe|179704|Acute Effect of Low-Dose Thiacloprid Exposure Synergised by Tebuconazole in a Parasitoid Wasp|PLoS One14(2): 13 p.|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus mali|Chalcid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Lab|3|Active ingredient||9.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|LOEL||9.6||NR||NR|||AI mg/L|Not reported||2||NR||NR|Day(s)|Radrigan-Navarro,C., E.H. Beers, A. Alvear, and E. Fuentes-Contreras|187340|Acute Toxicity of Lethal and Sublethal Concentrations of Neonicotinoid, Insect Growth Regulator and Diamide Insecticides on Natural Enemies of the Woolly Apple Aphid and the Obscure Mealybug|Chil. J. Agric. Res.81(3): 398-407|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphelinus mali|Chalcid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Lab|3|Active ingredient||9.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|LOEL||9.6||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Radrigan-Navarro,C., E.H. Beers, A. Alvear, and E. Fuentes-Contreras|187340|Acute Toxicity of Lethal and Sublethal Concentrations of Neonicotinoid, Insect Growth Regulator and Diamide Insecticides on Natural Enemies of the Woolly Apple Aphid and the Obscure Mealybug|Chil. J. Agric. Res.81(3): 398-407|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphis craccivora|Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||0.25/||NR/||NR/|%|||||||||||||||||Population|Abundance|LOEL||0.25/||NR/||NR/|||%|Not reported||1||NR||NR|Growing season|Chaudhari,A.J., D.M. Korat, and M.R. Dabhi|187435|Bio-Efficacy of Newer Insecticides Against Major Insect Pests of Indian Bean, Lablab purpureus L|L. Krishna Naik28(4): 616-619|2015|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphis craccivora|Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||0.25/||NR/||NR/|%|||||||||||||||||Population|Abundance|LOEL||0.25/||NR/||NR/|||%|Not reported||NR||3||7|Day(s)|Chaudhari,A.J., D.M. Korat, and M.R. Dabhi|187435|Bio-Efficacy of Newer Insecticides Against Major Insect Pests of Indian Bean, Lablab purpureus L|L. Krishna Naik28(4): 616-619|2015|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||NR||NR||NR|Aphis craccivora|Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||0.25/||NR/||NR/|%|||||||||||||||||Population|Abundance|LOEL||0.25/||NR/||NR/|||%|Not reported|<|1||NR||NR|Growing season|Chaudhari,A.J., D.M. Korat, and M.R. Dabhi|187435|Bio-Efficacy of Newer Insecticides Against Major Insect Pests of Indian Bean, Lablab purpureus L|L. Krishna Naik28(4): 616-619|2015|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pestanal grade|Unmeasured|>=|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not intact||NR||NR||NR|Not reported|In Vitro|Culture|Lab|4|Active ingredient||3.9||2.90||5.22|uM|||||||||||||||||Genetics|Cytochrome P450 mRNA|IC50||3.9||2.90||5.22|||uM|Not reported||.0069||NR||NR|Day(s)|Haas,J., and R. Nauen|187219|Pesticide Risk Assessment at the Molecular Level Using Honey Bee Cytochrome P450 Enzymes: A Complementary Approach|Environ. Int.147:8 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pestanal grade|Unmeasured|>=|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not intact||NR||NR||NR|Not reported|In Vitro|Culture|Lab|4|Active ingredient||14.1||11.9||16.7|uM|||||||||||||||||Genetics|Cytochrome P450 mRNA|IC50||14.1||11.9||16.7|||uM|Not reported||.0417||NR||NR|Day(s)|Haas,J., and R. Nauen|187219|Pesticide Risk Assessment at the Molecular Level Using Honey Bee Cytochrome P450 Enzymes: A Complementary Approach|Environ. Int.147:8 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pestanal grade|Unmeasured|>=|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not intact||NR||NR||NR|Not reported|In Vitro|Culture|Lab|4|Active ingredient||6.82||6.08||7.65|uM|||||||||||||||||Genetics|Cytochrome P450 mRNA|IC50||6.82||6.08||7.65|||uM|Not reported||.0208||NR||NR|Day(s)|Haas,J., and R. Nauen|187219|Pesticide Risk Assessment at the Molecular Level Using Honey Bee Cytochrome P450 Enzymes: A Complementary Approach|Environ. Int.147:8 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pure grade|Unmeasured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||1||5|Week(s)|Food|No substrate|Lab|6|Active ingredient||58.4||NR||NR|mg/L diet|||||||||||||||||Mortality|Mortality|LC50||58.4||NR||NR|||mg/L diet|Not reported||10||NR||NR|Day(s)|Bommuraj,V., Y. Chen, M. Birenboim, S. Barel, and J.A. Shimshoni|186740|Concentration- and Time-Dependent Toxicity of Commonly Encountered Pesticides and Pesticide Mixtures to Honeybees (Apis mellifera L.)|Chemosphere266:11 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured||48||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Neonate||NR||NR||NR|Not reported|Food|No substrate|Lab|NR|Active ingredient||142.31||101.31||194.05|AI ng/ul diet|||||||||||||||||Mortality|Mortality|LC50||142.31||101.31||194.05|||AI ng/ul diet|Not reported||1||NR||NR|Day(s)|Jacob,C.R.O., J.B. Malaquias, O.Z. Zanardi, C.A.S. Silva, J.F.O. Jacob, and P.T. Yamamoto|184482|Oral Acute Toxicity and Impact of Neonicotinoids on Apis mellifera L. and Scaptotrigona Postica latreille (Hymenoptera: Apidae)|Ecotoxicology28(7): 744-753|2019|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pure grade|Unmeasured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||1||5|Week(s)|Food|No substrate|Lab|8|Active ingredient||194.3||NR||NR|mg/L diet|||||||||||||||||Mortality|Mortality|LC50||194.3||NR||NR|||mg/L diet|Not reported||2||NR||NR|Day(s)|Bommuraj,V., Y. Chen, M. Birenboim, S. Barel, and J.A. Shimshoni|186740|Concentration- and Time-Dependent Toxicity of Commonly Encountered Pesticides and Pesticide Mixtures to Honeybees (Apis mellifera L.)|Chemosphere266:11 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pure grade|Unmeasured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||1||5|Week(s)|Food|No substrate|Lab|6|Active ingredient||28.6||NR||NR|ug/org|||||||||||||||||Mortality|Mortality|LC50/||28.6||NR||NR|||ug/org|Not reported||10||NR||NR|Day(s)|Bommuraj,V., Y. Chen, M. Birenboim, S. Barel, and J.A. Shimshoni|186740|Concentration- and Time-Dependent Toxicity of Commonly Encountered Pesticides and Pesticide Mixtures to Honeybees (Apis mellifera L.)|Chemosphere266:11 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Pure grade|Unmeasured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||1||5|Week(s)|Food|No substrate|Lab|8|Active ingredient||37.8||NR||NR|ug/org|||||||||||||||||Mortality|Mortality|LC50/||37.8||NR||NR|||ug/org|Not reported||2||NR||NR|Day(s)|Bommuraj,V., Y. Chen, M. Birenboim, S. Barel, and J.A. Shimshoni|186740|Concentration- and Time-Dependent Toxicity of Commonly Encountered Pesticides and Pesticide Mixtures to Honeybees (Apis mellifera L.)|Chemosphere266:11 p.|2021|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Technical grade, technical product, technical formulation|Unmeasured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Topical, general|No substrate|Lab|'6-8|Active ingredient||14.6||9.53||25.4|AI ug/org|||||||||||||||||Mortality|Mortality|LD50||14.6||9.53||25.4|||AI ug/org|Not reported||1||NR||NR|Day(s)|Iwasa,T., N. Motoyama, J.T. Ambrose, and R.M. Roe|95986|Mechanism for the Differential Toxicity of Neonicotinoid Insecticides in the Honey Bee, Apis mellifera|Crop Prot.23(5): 371-378|2004|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not coded|Not coded||47.94||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Dermal|Not coded|Lab|NC|Formulation||43.59|||||ug/bee|||||||||||||||||Mortality|Mortality|LD50||43.59|||||||ug/bee|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:|2020|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not coded|Not coded||97.3||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Food|Not coded|Lab|NC|Active ingredient||17.94|||||AI ug/org|||||||||||||||||Mortality|Mortality|LD50||17.94|||||||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:|2020|
