"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Esterase|LOEL||70||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||24||NR||NR|AI mg/L|||||||||||||||||Biochemistry|Protein, total|LOEL||24||NR||NR|||AI mg/L|Whole organism||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||3||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Esterase|LOEL||3||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||3||NR||NR|AI mg/L|||||||||||||||||Biochemistry|Sugar content|LOEL||3||NR||NR|||AI mg/L|Whole organism||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||24||NR||NR|AI mg/L|||||||||||||||||Biochemistry|Protein, total|NOEL||24||NR||NR|||AI mg/L|Whole organism||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Physiology|Active Metabolic Rate|NOEL||70||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Physiology|Cellular respiration|NOEL||70||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Biochemistry|Glycogen|NOEL||70||NR||NR|||AI mg/L|Whole organism||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Biochemistry|Lipid|NOEL||70||NR||NR|||AI mg/L|Whole organism||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||40||NR||NR|AI mg/L|||||||||||||||||Biochemistry|Sugar content|NOEL||40||NR||NR|||AI mg/L|Whole organism||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, H.S. Namaghi, M. Basirat, and A. Alizadeh|187423|Energetic Costs of Resistance in the Agonoscena pistaciae Burckhardt & Lauterer, 1989 (Hemiptera: Aphalaridae), Against Spirotetramat, Acetamiprid and Hexaflumuron|Pol. J. Entomol.90(1): 1-13|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||40||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Esterase|NOEL||40||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Esterase|NOEL||70||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Glutathione S-transferase|NOEL||70||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||70||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Cytochrome P-450|NOEL||70||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Agonoscena pistaciae|Pistachio Psyllid|Insects/Spiders|Nymph||5||NR||NR|Instar|Spray, unspecified|Litter|Lab|4|Active ingredient||24||NR||NR|AI mg/L|||||||||||||||||Enzyme(s)|Cytochrome P-450|NOEL||24||NR||NR|||AI mg/L|Not reported||1||NR||NR|Day(s)|Bemani,M., G. Moravvej, H. Izadi, and H. Sadeghi-Namaghi|187279|Detoxifying Enzyme Activities in the Common Pistachio Psylla and the Coccinellid Predator|J. Agric. Sci. Technol.23(3): 575-587|2021|
