"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not coded|Not coded||90||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||12||NR||NR|ppm|||||||||||||||||Growth|Growth, general|NOEL||12||NR||NR|||ppm|Not coded||154||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Dermal|Filter paper|Lab|'5-6|Formulation||0.015||NR||NR|ug/bee|||||||||||||||||Mortality|Mortality|LD50||0.015||NR||NR|||ug/bee|Not reported|>=|1||NR||NR|Day(s)|Stevenson,J.H., P.H. Needham, and J. Walker|35461|Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years|Rothamsted Exp. Stn. Rep.2:55-72|1978|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Diet, unspecified|Filter paper|Lab|'5-6|Formulation||0.069||NR||NR|ug/bee|||||||||||||||||Mortality|Mortality|LD50||0.069||NR||NR|||ug/bee|Not reported|>=|1||NR||NR|Day(s)|Stevenson,J.H., P.H. Needham, and J. Walker|35461|Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years|Rothamsted Exp. Stn. Rep.2:55-72|1978|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||14||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|'5-8|Formulation||0.076||NR||NR|ug/org|||||||||||||||||Mortality|Mortality|LD50||0.076||NR||NR|||ug/org|Not reported||1||NR||NR|Day(s)|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|'5-8|Formulation||0.045||NR||NR|ug/org|||||||||||||||||Mortality|Mortality|LD50||0.045||NR||NR|||ug/org|Not reported||1||NR||NR|Day(s)|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not coded|Not coded||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Dermal|Not coded|Lab|NC|Formulation||0.063|||||ug/bee|||||||||||||||||Mortality|Mortality|LD50||0.063|||||||ug/bee|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:|2020|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field artificial|2|Formulation||1.0||NR||NR|%|||||||||||||||||Mortality|Mortality|LOEL||1.0||NR||NR|||%|Not reported||.0007||NR||NR|Day(s)|Sames IV,W.J., W.T. Wilson, J.W.,Jr. Smith, and H.D. Petersen|70408|Effective Destruction of Honey Bee Colonies|Southwest. Entomol.16(1): 19-24|1991|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field artificial|2|Formulation||0.25||NR||NR|%|||||||||||||||||Mortality|Mortality|LOEL||0.25||NR||NR|||%|Not reported||.0007||NR||NR|Day(s)|Sames IV,W.J., W.T. Wilson, J.W.,Jr. Smith, and H.D. Petersen|70408|Effective Destruction of Honey Bee Colonies|Southwest. Entomol.16(1): 19-24|1991|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|4|Formulation||0.032||NR||NR|ug/org|||||||||||||||||Mortality|Lifespan|NOEL||0.032||NR||NR|||ug/org|Not reported||NR||NR||NR|Lifetime;no associated numeric value|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|4|Formulation||0.032||NR||NR|ug/org|||||||||||||||||Feeding behavior|Feeding time|NOEL||0.032||NR||NR|||ug/org|Not reported||NR||NR||NR|Lifetime;no associated numeric value|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|4|Formulation||0.032||NR||NR|ug/org|||||||||||||||||Feeding behavior|Feeding time|NOEL||0.032||NR||NR|||ug/org|Not reported||NR||NR||NR|Lifetime;no associated numeric value|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|4|Formulation||0.032||NR||NR|ug/org|||||||||||||||||Mortality|Lifespan|NOEL||0.032||NR||NR|||ug/org|Not reported||NR||NR||NR|Lifetime;no associated numeric value|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|4|Formulation||0.032||NR||NR|ug/org|||||||||||||||||Feeding behavior|Feeding time|NOEL||0.032||NR||NR|||ug/org|Not reported||NR||NR||NR|Lifetime;no associated numeric value|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||0.25||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||0||NR||NR|Day(s)|Topical, general|No substrate|Field artificial|4|Formulation||0.032||NR||NR|ug/org|||||||||||||||||Mortality|Lifespan|NOEL||0.032||NR||NR|||ug/org|Not reported||NR||NR||NR|Lifetime;no associated numeric value|MacKenzie,K.E., and M.L. Winston|70542|The Effects of Sublethal Exposure to Diazinon, Carbaryl and Resmethrin on Longevity and Foraging in Apis mellifera L.|Apidologie20(1): 29-40|1989|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field artificial|2|Formulation||0.25||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH||0.25||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Sames IV,W.J., W.T. Wilson, J.W.,Jr. Smith, and H.D. Petersen|70408|Effective Destruction of Honey Bee Colonies|Southwest. Entomol.16(1): 19-24|1991|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field artificial|2|Formulation||1.0||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH||1.0||NR||NR|||%|Not reported||.0104||NR||NR|Day(s)|Sames IV,W.J., W.T. Wilson, J.W.,Jr. Smith, and H.D. Petersen|70408|Effective Destruction of Honey Bee Colonies|Southwest. Entomol.16(1): 19-24|1991|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Attagenus unicolor|Cigarette Beetle|Insects/Spiders|Larva||3||NR||NR|Month(s)|Fumigation|No substrate|Lab|2|Active ingredient||0.021||NR||NR|AI g/m3|||||||||||||||||Mortality|Mortality/survival, general|NR||0.021||NR||NR|||AI g/m3|Not reported||NR||1.2083||14.2083|Day(s)|Halliday,W.R., N.O. Morgan, and R.L. Kirkpatrick|70501|Evaluation of Insecticides for Control of Stored-Product Pests in Transport Vehicles|J. Entomol. Sci.22(3): 224-236|1987|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Attagenus unicolor|Cigarette Beetle|Insects/Spiders|Larva||3||NR||NR|Month(s)|Fumigation|No substrate|Lab|2|Active ingredient||0.014||NR||NR|AI g/m3|||||||||||||||||Mortality|Mortality/survival, general|NR||0.014||NR||NR|||AI g/m3|Not reported||NR||1.2083||14.2083|Day(s)|Halliday,W.R., N.O. Morgan, and R.L. Kirkpatrick|70501|Evaluation of Insecticides for Control of Stored-Product Pests in Transport Vehicles|J. Entomol. Sci.22(3): 224-236|1987|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Boiga irregularis|Brown Tree Snake|Reptiles; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Dermal|No substrate|Lab|3|Formulation||40||NR||NR|mg/kg|||||||||||||||||Mortality|Mortality|NR||40||NR||NR|||mg/kg|Not reported||3||NR||NR|Day(s)|Brooks,J.E., P.J. Savarie, and J.J. Johnston|169270|The Oral and Dermal Toxicity of Selected Chemicals to Brown Tree Snakes (Boiga irregularis)|Wildl. Res.25:427-435|1998|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Boiga irregularis|Brown Tree Snake|Reptiles; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Gavage|No substrate|Lab|3|Formulation||NR||20||40|mg/kg|||||||||||||||||Mortality|Mortality|NR||NR||20||40|||mg/kg|Not reported||3||NR||NR|Day(s)|Brooks,J.E., P.J. Savarie, and J.J. Johnston|169270|The Oral and Dermal Toxicity of Selected Chemicals to Brown Tree Snakes (Boiga irregularis)|Wildl. Res.25:427-435|1998|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not reported|Unmeasured||NR||NR||NR|Boiga irregularis|Brown Tree Snake|Reptiles; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Dermal|No substrate|Lab|3|Formulation||20||NR||NR|mg/kg|||||||||||||||||Mortality|Mortality|NR-ZERO||20||NR||NR|||mg/kg|Not reported||3||NR||NR|Day(s)|Brooks,J.E., P.J. Savarie, and J.J. Johnston|169270|The Oral and Dermal Toxicity of Selected Chemicals to Brown Tree Snakes (Boiga irregularis)|Wildl. Res.25:427-435|1998|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Technical or analytical or reagent grade|Unmeasured||NR||NR||NR|Callipepla californica|California Quail|Birds|Not reported||NR||5||6|Month(s)|Oral via capsule|No substrate|Not reported|~5|Active ingredient|>=|2000||NR||NR|mg/kg bdwt|||||||||||||||||Mortality|Mortality|LD50|>=|2000||NR||NR|||mg/kg bdwt|Not reported||14||NR||NR|Day(s)|Hudson,R.H., R.K. Tucker, and M.A. Haegele|50386|Handbook of Toxicity of Pesticides to Wildlife|Resource Publication 153, Fish and Wildlife Service, U.S. Department of the Interior:90 p.|1984|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not coded|Unmeasured||NR||NR||NR|Canis familiaris|Domestic Dog|Mammals; Standard Test Species|Not reported||NR||NR||NR|Not reported|Intravenous|No substrate|Lab|3|Formulation||10||NR||NR|mg/kg|||||||||||||||||Enzyme(s)|Lactate dehydrogenase|LOEL||10||NR||NR|||mg/kg|Not reported||10||NR||NR|Day(s)|Swentzel,K.C., R.A. Angerhofer, and E.A. Haight|70149|Toxicological Evaluation of Pyrethroid Insecticide (5-Benzyl-3-Furyl) Methyl-2,2-Dimethyl-3-(2-Methylpropenyl) Cyclopropanecarboxylate (Resmethrin)|Final Rep.No.51-0830-77, U.S.Army Environ.Hyg.Agency, Aberdeen Proving Ground, MD:54 p.|1977|
10453868|2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester|Not coded|Unmeasured||NR||NR||NR|Canis familiaris|Domestic Dog|Mammals; Standard Test Species|Not reported||NR||NR||NR|Not reported|Intravenous|No substrate|Lab|3|Formulation||25||NR||NR|mg/kg|||||||||||||||||Morphology|Organ weight in relationship to body weight|NOEL||25||NR||NR|||mg/kg|Not reported||21||NR||NR|Day(s)|Swentzel,K.C., R.A. Angerhofer, and E.A. Haight|70149|Toxicological Evaluation of Pyrethroid Insecticide (5-Benzyl-3-Furyl) Methyl-2,2-Dimethyl-3-(2-Methylpropenyl) Cyclopropanecarboxylate (Resmethrin)|Final Rep.No.51-0830-77, U.S.Army Environ.Hyg.Agency, Aberdeen Proving Ground, MD:54 p.|1977|
