"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.031||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.031||NR||NR|||AI lb/acre|Not reported||1||NR||NR|Day(s)|Spomer,S.M., L.G. Higley, F.J. Haile, and J.E. Foster|121258|Alfalfa Insect Control, 1995|Arthropod Manag. Tests21:198-200|1996|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.015||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.015||NR||NR|||AI lb/acre|Not reported||1||NR||NR|Day(s)|Spomer,S.M., F.J. Haile, and L.G. Higley|88271|Alfalfa Insect Control, 1998|Arthropod Manag. Tests24:203-206|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.035/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.035/||NR/||NR/|||AI lb/acre|Not reported||6||NR||NR|Day(s)|Bragg,D.E., and J.W. Burns|97677|Control of Insects in Spring Peas, 1998|Arthropod Manag. Tests24:259-|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.015||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.015||NR||NR|||AI lb/acre|Not reported||1||NR||NR|Day(s)|Spomer,S.M., L.G. Higley, F.J. Haile, and W.W. Hoback|99848|Alfalfa Insect Control, 1996|Arthropod Manag. Tests22:200-201|1997|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|3|Active ingredient||0.025||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.025||NR||NR|||AI lb/acre|Not reported||7||NR||NR|Day(s)|Watrin,C.G., and E.B. Radcliffe|88714|Alfalfa Insect Control in Minnesota, 1986|Insectic. Acaric. Tests12:177-|1987|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.025||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.025||NR||NR|||AI lb/acre|Not reported||7||NR||NR|Day(s)|Spomer,S.M., F.J. Haile, and L.G. Higley|88271|Alfalfa Insect Control, 1998|Arthropod Manag. Tests24:203-206|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.025||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.025||NR||NR|||AI lb/acre|Not reported||14||NR||NR|Day(s)|Spomer,S.M., F.J. Haile, and L.G. Higley|88271|Alfalfa Insect Control, 1998|Arthropod Manag. Tests24:203-206|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Filter paper|Lab|NR|Formulation||0.5096||NR||NR|ug/cm2|||||||||||||||||Mortality|Mortality|LC50||0.5096||NR||NR|||ug/cm2|Not reported||1||NR||NR|Day(s)|Amalraj,D., K.D. Ramaiah, A.R. Rajavel, T. Mariappan, V. Vasuki, K.P. Paily, B.K. Tyagi, M. Kalyanasundaram, and P.K. D|371|Evaluation of Alphamethrin, a Synthetic Pyrethroid for Insecticidal Activity Against Mosquitoes|Indian J. Med. Res.86:601-609|1987|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||204||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||204||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||204||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||204||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||204||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||204||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||41||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||41||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||41||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||41||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Filter paper|Lab|2|Formulation||0.15/||NR/||NR/|%|||||||||||||||||Mortality|Mortality|LT50||0.15/||NR/||NR/|||%|Not reported||.0087||.0082||.0092|Day(s)|Hidayati,H., W.A. Nazni, H.L. Lee, and M. Sofian-Azirun|162477|Insecticide Resistance Development in Aedes aegypti Upon Selection Pressure with Malathion|Trop. Biomed.28(2): 425-437|2011|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Filter paper|Lab|2|Formulation||0.15/||NR/||NR/|%|||||||||||||||||Mortality|Mortality|LT50||0.15/||NR/||NR/|||%|Not reported||.0067||.0058||.0074|Day(s)|Hidayati,H., W.A. Nazni, H.L. Lee, and M. Sofian-Azirun|162477|Insecticide Resistance Development in Aedes aegypti Upon Selection Pressure with Malathion|Trop. Biomed.28(2): 425-437|2011|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||4||NR||NR|Day(s)|Spray, unspecified|No substrate|Lab|4|Active ingredient||NR||0||0.01|AI g/m2|||||||||||||||||Mortality|Mortality/survival, general|NR||NR||0||0.01|||AI g/m2|Not reported||NR||.0417||1|Day(s)|Sulaiman,S., M. Abdul Karim, B. Omar, and S. Omar|18684|Field Evaluation of lambda-Cyhalothrin and Cyfluthrin Against the Dengue Vectors in an Endemic Area in Malaysia|J. Fla. Mosq. Control Assoc.64(1): 26-29|1993|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||1||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, Y. De Armas, and F. Ramos|113471|Pyrethroid Insecticide-Resistant Strain of Aedes aegypti from Cuba Induced by Deltamethrin Selection|Am. Mosq. Control Assoc. J.21(4): 437-445|2005|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||93||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
68359375|3-(2,2-Dichloroethenyl)-2,2-dimethyl cyclopropanecarboxylic acid cyano(4-fluoro-3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||204||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|NR-LETH||204||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
