"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||100||NR||NR|Acyrthosiphon pisum|Pea Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.1/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.1/||NR/||NR/|||AI lb/acre|Not reported||1||NR||NR|Day(s)|Rethwisch,M.D., D. Tellez, and C.W. McDaniel|79797|Control of Early Season Alfalfa Insects, 1991|Insectic. Acaric. Tests17:180-182|1992|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Topical, general|No substrate|Lab|NR|Active ingredient||0.0026||0.0011||0.0047|ug/g|||||||||||||||||Mortality|Mortality|LD50||0.0026||0.0011||0.0047|||ug/g|Not reported||1||NR||NR|Day(s)|Coats,S.A., J.R. Coats, and C.R. Ellis|108375|Selective Toxicity of Three Synthetic Pyrethroids to Eight Coccinellids, a Eulophid Parasitoid, and Two Pest Chrysomelids|Environ. Entomol.8:720-722|1979|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||72||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||72||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||1006||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||1006||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||72||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||72||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||1006||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||1006||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||1006||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|LOEL||1006||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||2||NR||NR|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Formulation||8/||NR/||NR/|ug/ul|||||||||||||||||Mortality|Knockdown|NR||8/||NR/||NR/|||ug/ul|Not reported||1||NR||NR|Day(s)|Rocha,H.D.R., M.H.S. Paiva, N.M. Silva, A.P. De Araujo, D.R.R. De Azevedo Camacho, A.J.F. Da Moura, L.F. Gomez, C.F.J. |175301|Susceptibility Profile of Aedes aegypti from Santiago Island, Cabo Verde, to Insecticides|Acta Trop.152:66-73|2015|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||2||NR||NR|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Formulation||8/||NR/||NR/|ug/ul|||||||||||||||||Mortality|Knockdown|NR||8/||NR/||NR/|||ug/ul|Not reported||1||NR||NR|Day(s)|Rocha,H.D.R., M.H.S. Paiva, N.M. Silva, A.P. De Araujo, D.R.R. De Azevedo Camacho, A.J.F. Da Moura, L.F. Gomez, C.F.J. |175301|Susceptibility Profile of Aedes aegypti from Santiago Island, Cabo Verde, to Insecticides|Acta Trop.152:66-73|2015|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Measured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Active ingredient||13.5||NR||NR|ug/eu|||||||||||||||||Mortality|Mortality|NR||13.5||NR||NR|||ug/eu|Not reported|<=|.0417||NR||NR|Day(s)|Bisset,J.A., R. Marin, M.M. Rodriguez, D.W. Severson, Y. Ricardo, L. French, M. Diaz, and O. Perez|167643|Insecticide Resistance in Two Aedes aegypti (Diptera: Culicidae) Strains from Costa Rica|J. Med. Entomol.50(2): 352-361|2013|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR||0.1||NR||NR|||%|Not reported||1||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, Y. De Armas, and F. Ramos|113471|Pyrethroid Insecticide-Resistant Strain of Aedes aegypti from Cuba Induced by Deltamethrin Selection|Am. Mosq. Control Assoc. J.21(4): 437-445|2005|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||98||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||2|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||8/||NR/||NR/|ug/eu|||||||||||||||||Mortality|Mortality|NR||8/||NR/||NR/|||ug/eu|Not reported||NR||.0104||1|Day(s)|Melo-Santos,M.A.V., J.J.M. Varjal-Melo, A.P. Araujo, T.C.S. Gomes, M.H.S. Paiva, L.N. Regis, A.F. Furtado, T. Magalhaes|170892|Resistance to the Organophosphate Temephos: Mechanisms, Evolution and Reversion in an Aedes aegypti Laboratory Strain from Brazil|Acta Trop.113:180-189|2010|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Measured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Active ingredient||13.5||NR||NR|ug/eu|||||||||||||||||Mortality|Mortality|NR||13.5||NR||NR|||ug/eu|Not reported|<=|.0417||NR||NR|Day(s)|Bisset,J.A., R. Marin, M.M. Rodriguez, D.W. Severson, Y. Ricardo, L. French, M. Diaz, and O. Perez|167643|Insecticide Resistance in Two Aedes aegypti (Diptera: Culicidae) Strains from Costa Rica|J. Med. Entomol.50(2): 352-361|2013|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH||0.1||NR||NR|||%|Not reported||1||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, Y. De Armas, and F. Ramos|113471|Pyrethroid Insecticide-Resistant Strain of Aedes aegypti from Cuba Induced by Deltamethrin Selection|Am. Mosq. Control Assoc. J.21(4): 437-445|2005|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||6||8|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||1006||NR||NR|AI mg/m2|||||||||||||||||Mortality|Mortality|NR-LETH||1006||NR||NR|||AI mg/m2|Not reported||2||NR||NR|Day(s)|Zeichner,B.C., and M.J. Perich|100274|Laboratory Testing of a Lethal Ovitrap for Aedes aegypti|Med. Vet. Entomol.13(3): 234-238|1999|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Measured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Active ingredient||13.5||NR||NR|ug/eu|||||||||||||||||Mortality|Mortality|NR-LETH||13.5||NR||NR|||ug/eu|Not reported||.0208||NR||NR|Day(s)|Bisset,J.A., R. Marin, M.M. Rodriguez, D.W. Severson, Y. Ricardo, L. French, M. Diaz, and O. Perez|167643|Insecticide Resistance in Two Aedes aegypti (Diptera: Culicidae) Strains from Costa Rica|J. Med. Entomol.50(2): 352-361|2013|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
52315078|3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||90.5||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||3||NR||NR|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.1||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH||0.1||NR||NR|||%|Not reported||.0417||NR||NR|Day(s)|Rodriguez,M.M., J.A. Bisset, and D. Fernandez|104492|Levels of Insecticide Resistance and Resistance Mechanisms in Aedes aegypti from Some Latin American Countries|Am. Mosq. Control Assoc. J.23(4): 420-429|2007|
