"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Active ingredient||0.01||NR||NR|%|||||||||||||||||Avoidance|Chemical avoidance|NOEL||0.01||NR||NR|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Active ingredient||NR||0.01||1|%|||||||||||||||||Avoidance|Chemical avoidance|NR||NR||0.01||1|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured|>|95||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Environmental, unspecified|Filter paper|Lab|4|Active ingredient||NR||0.01||1|%|||||||||||||||||Behavior|Distance moved, change in direct movement|NR||NR||0.01||1|||%|Not reported||.0139||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, and B.D. Roitberg|108459|Repellency of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), on Exposure to Synthetic Insecticides in a Soil-Less Bioassay|Environ. Entomol.37(2): 534-545|2008|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Agriotes obscurus|Wireworm|Insects/Spiders|Larva||NR||3||4|Year(s)|Direct application|No substrate|Lab|>=6|Formulation|>=|1.0||NR||NR|%|||||||||||||||||Mortality|Mortality|NR-LETH|>=|1.0||NR||NR|||%|Not reported|<=|301||NR||NR|Day(s)|Van Herk,W.G., R.S. Vernon, J.H. Tolman, and H.O. Saavedra|108458|Mortality of a Wireworm, Agriotes obscurus (Coleoptera: Elateridae), After Topical Application of Various Insecticides|J. Econ. Entomol.101(2): 375-383|2008|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||1.5||NR||NR|Allium cepa|Common Onion|Flowers, Trees, Shrubs, Ferns; Standard Test Species|Seed||NR||NR||NR|Not reported|Spray, ground|Natural soil|Field natural|3|Formulation||0.32||NR||NR|oz/1000 ft|||||||||||||||||Reproduction|Germination|NOEL||0.32||NR||NR|||oz/1000 ft|Not reported||24||NR||NR|Day(s)|Webb,D.R., M.L. Hessney, and C.J. Eckenrode|97488|Onion Maggot Control with Seed Furrow Treatments, 1992|Insectic. Acaric. Tests18:138-|1993|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||93||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded||1||NR||NR|Day(s)|Food|No substrate|Lab|NC|Active ingredient||2317||1600||3100|ppm|||||||||||||||||Mortality|Mortality|LC50||2317||1600||3100|||ppm|Not coded||8||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||93||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded|>|16||NR||NR|Week(s)|Oral via capsule|No substrate|Lab|NC|Active ingredient||4190||2120||139000|mg/kg org|||||||||||||||||Mortality|Mortality|LD50||4190||2120||139000|||mg/kg org|Not coded||14||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||94.4||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient|>|25||NR||NR|ppm|||||||||||||||||Reproduction|Reproduction, general|LOEL|>|25||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||94.4||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||25||NR||NR|ppm|||||||||||||||||Reproduction|Reproduction, general|NOEL||25||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||95.4||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Food|Not coded|Lab|NC|Active ingredient||1.74||1.15||2.55|AI ug/org|||||||||||||||||Mortality|Mortality|LD50||1.74||1.15||2.55|||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:|2020|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||95.4||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Dermal|Not coded|Lab|NC|Active ingredient||0.17||0.053||0.307|AI ug/org|||||||||||||||||Mortality|Mortality|LD50||0.17||0.053||0.307|||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:|2020|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||1.5||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Ground, granular |Natural soil|Field natural|2|Active ingredient||15.75/||NR/||NR/|AI mg/m|||||||||||||||||Population|Diversity, Evenness|NOEL||15.75/||NR/||NR/|||AI mg/m|Not reported||730||NR||NR|Day(s)|Babendreier,D., P. Jeanneret, C. Pilz, and S. Toepfer|173127|Non-Target Effects of Insecticides, Entomopathogenic Fungi and Nematodes Applied Against Western Corn Rootworm Larvae in Maize|J. Appl. Entomol.139:457-467|2015|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||1.5||NR||NR|Chaetocnema confinis|Sweetpotato Flea Beetle|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Ground, granular |No substrate|Field natural|3|Active ingredient||0.125||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.125||NR||NR|||AI lb/acre|Not reported||118||NR||NR|Day(s)|Linduska,J.J., and J.C. Bouwkamp|88868|Control of Sweetpotato Flea Beetle Larvae on Sweet Potatoes, 1987|Insectic. Acaric. Tests13:166-167|1988|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||1.5||NR||NR|Chaetocnema confinis|Sweetpotato Flea Beetle|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Ground, granular |No substrate|Field natural|2|Active ingredient||0.125||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.125||NR||NR|||AI lb/acre|Not reported||118||NR||NR|Day(s)|Linduska,J.J., and J.C. Bouwkamp|88868|Control of Sweetpotato Flea Beetle Larvae on Sweet Potatoes, 1987|Insectic. Acaric. Tests13:166-167|1988|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||1.5||NR||NR|Chaetocnema confinis|Sweetpotato Flea Beetle|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Ground, granular |No substrate|Field natural|2|Active ingredient||0.125||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.125||NR||NR|||AI lb/acre|Not reported||103||NR||NR|Day(s)|Linduska,J.J., and J.C. Bouwkamp|88868|Control of Sweetpotato Flea Beetle Larvae on Sweet Potatoes, 1987|Insectic. Acaric. Tests13:166-167|1988|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not reported|Unmeasured||1.5||NR||NR|Chaetocnema confinis|Sweetpotato Flea Beetle|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Ground, granular |No substrate|Field natural|2|Active ingredient||0.125||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.125||NR||NR|||AI lb/acre|Not reported||118||NR||NR|Day(s)|Linduska,J.J., and J.C. Bouwkamp|88868|Control of Sweetpotato Flea Beetle Larvae on Sweet Potatoes, 1987|Insectic. Acaric. Tests13:166-167|1988|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||91.5||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Larva||3||NR||NR|Instar|Topical, general|No substrate|Lab|5|Active ingredient||2.578||1.385||4.702|ug/g bdwt|||||||||||||||||Mortality|Mortality|LD50||2.578||1.385||4.702|||ug/g bdwt|Not reported||3||NR||NR|Day(s)|Thomas,J.D., J.A. Ottea, D.J. Boethel, and S. Ibrahim|121178|Factors Influencing Pyrethroid Resistance in a Permethrin-Selected Strain of the Soybean Looper, Pseudoplusia includens (Walker)|Pestic. Biochem. Physiol.55(1): 1-9|1996|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||91.5||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Larva||3||NR||NR|Instar|Topical, general|No substrate|Lab|5|Active ingredient||0.600||0.488||0.733|ug/g bdwt|||||||||||||||||Mortality|Mortality|LD50||0.600||0.488||0.733|||ug/g bdwt|Not reported||3||NR||NR|Day(s)|Thomas,J.D., J.A. Ottea, D.J. Boethel, and S. Ibrahim|121178|Factors Influencing Pyrethroid Resistance in a Permethrin-Selected Strain of the Soybean Looper, Pseudoplusia includens (Walker)|Pestic. Biochem. Physiol.55(1): 1-9|1996|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||93||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||8||NR||NR|Day(s)|Food|No substrate|Lab|NC|Active ingredient||15000||7590||670000|ppm|||||||||||||||||Mortality|Mortality|LC50||15000||7590||670000|||ppm|Not coded||8||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||94.4||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient|>|25||NR||NR|ppm|||||||||||||||||Reproduction|Reproduction, general|LOEL|>|25||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
79538322|(1R,3R)-rel-3-[(1Z)-2-Chloro-3,3,3-trifluoro-1-propen-1-yl]-2,2-dimethylcyclopropanecarboxylic acid (2,3,5,6-tetrafluoro-4-methylphenyl)methyl ester|Not coded|Not coded||94.4||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||25||NR||NR|ppm|||||||||||||||||Reproduction|Reproduction, general|NOEL||25||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
