"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Juvenile||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||7735||4279||18900|ppm|||||||||||||||||Mortality|Mortality|LC50||7735||4279||18900|||ppm|Not coded||8||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||300||NR||NR|ppm|||||||||||||||||Reproduction|Reproduction, general|LOEL||300||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Juvenile||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||1000||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NOEL||1000||NR||NR|||ppm|Not coded||8||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Anas platyrhynchos|Mallard Duck|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient|<|300||NR||NR|ppm|||||||||||||||||Reproduction|Reproduction, general|NOEL|<|300||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.02||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.02||NR||NR|||AI lb/acre|Not reported||24||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.02||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.02||NR||NR|||AI lb/acre|Not reported||18||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.02||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.02||NR||NR|||AI lb/acre|Not reported||12||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||13||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|155209|Control of Boll Weevils in Cotton, 1990|Insectic. Acaric. Tests18:228|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.018||NR||NR|||AI lb/acre|Not reported||18||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.018||NR||NR|||AI lb/acre|Not reported||12||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.018||NR||NR|||AI lb/acre|Not reported||24||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.024||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.024||NR||NR|||AI lb/acre|Not reported||4||NR||NR|Day(s)|Johnson,D.R., and G. Studebaker|90790|Control of Boll Weevils in Cotton, 1991|Insectic. Acaric. Tests18:228-229|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Not reported||NR||NR||NR|Anthonomus grandis ssp. grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|3|Active ingredient||0.024||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.024||NR||NR|||AI kg/ha|Not reported||14||NR||NR|Day(s)|Leonard,B.R., P.A. Clay, and J.B. Graves|150867|Control of Boll Weevil in Cotton with Selected Insecticides, 1992|Insectic. Acaric. Tests18:243-244|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anthonomus grandis ssp. grandis|Boll Weevil|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|3|Active ingredient||0.022||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.022||NR||NR|||AI kg/ha|Not reported||6||NR||NR|Day(s)|Leonard,B.R., J.B. Graves, and D.W. Long|90650|Control of Boll Weevil in Cotton with Selected Insecticides, 1991|Insectic. Acaric. Tests18:242-243|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.024/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.024/||NR/||NR/|||AI lb/acre|Not reported||3||NR||NR|Day(s)|Way,M.O., and R.G. Wallace|79159|Soybean Insect Pest Control, 1990|Insectic. Acaric. Tests17:275-277|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|2|Active ingredient||0.024/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.024/||NR/||NR/|||AI lb/acre|Not reported||5||NR||NR|Day(s)|Mack,T.P.|121404|Control of Soybean Loopers and Velvetbean Caterpillars on Soybeans, 1991|Insectic. Acaric. Tests17:263-264|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Larva||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|3|Active ingredient||0.018||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.018||NR||NR|||AI kg/ha|Not reported||2||NR||NR|Day(s)|Thomas,J.D., A.T. Wier, M.L. Boyd, S. Lingren, and D.J. Boethel|95802|Velvetbean Caterpillar Control on Louisiana Soybean, 1993|Arthropod Manag. Tests19:271-273|1994|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||3||NR||NR|Day(s)|McPherson,R.M., J.D. Taylor, and B.D. Crowe|92340|Control of Insect Pests on Georgia Soybeans, 1997|Insectic. Acaric. Tests23:283-284|1998|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Larva||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Active ingredient||0.027||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.027||NR||NR|||AI kg/ha|Not reported||2||NR||NR|Day(s)|Thomas,J.D., A.T. Wier, M.L. Boyd, S. Lingren, and D.J. Boethel|95802|Velvetbean Caterpillar Control on Louisiana Soybean, 1993|Arthropod Manag. Tests19:271-273|1994|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|2|Active ingredient||0.027/||NR/||NR/|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.027/||NR/||NR/|||AI kg/ha|Not reported||10||NR||NR|Day(s)|Wier,A.T., J.D. Thomas, M.L. Boyd, and D.J. Boethel|153419|Control of Southern Green Stink Bug and Velvetbean Caterpillar on Soybean, 1992 |Insectic. Acaric. Tests18:277-278|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||4||NR||NR|Day(s)|McPherson,R.M.|92329|Velvetbean Caterpillar and Soybean Looper Control in Georgia Soybeans, 1991|Insectic. Acaric. Tests17:265-266|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|3|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018||NR||NR|||AI lb/acre|Not reported||7||NR||NR|Day(s)|McPherson,R.M., T.H. Mintarsih, and J.D. Taylor|121447|Stink Bug Control in Soybean, 1991|Insectic. Acaric. Tests17:266-267|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||7||NR||NR|Day(s)|Crowe,B.D., J.D. Taylor, and R.M. McPherson|153378|Control of Stink Bugs, Velvetbean Caterpillars, and Threecornered Alfalfa Hoppers on Soybeans, 1995 |Arthropod Manag. Tests22:311-312|1997|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|3|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018||NR||NR|||AI lb/acre|Not reported||3||NR||NR|Day(s)|McPherson,R.M., T.H. Mintarsih, and J.D. Taylor|121447|Stink Bug Control in Soybean, 1991|Insectic. Acaric. Tests17:266-267|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.024/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.024/||NR/||NR/|||AI lb/acre|Not reported||3||NR||NR|Day(s)|McPherson,R.M., and R.B. Moss|151053|Soybean Looper and Velvetbean Caterpillar Control, 1990|Insectic. Acaric. Tests16:219-220|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Larva||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.02||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.02||NR||NR|||AI kg/ha|Not reported||2||NR||NR|Day(s)|McPherson,R.M., and M.H. Bass|121396|Control of Arthropod Pests on Georgia Soybean, 1992|Insectic. Acaric. Tests18:271-|1993|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Anticarsia gemmatalis|Velvetbean Caterpillar|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|3|Active ingredient||NR||0.018||0.025|AI lb/acre|||||||||||||||||Population|Abundance|NR||NR||0.018||0.025|||AI lb/acre|Not reported||14||NR||NR|Day(s)|McPherson,R.M., T.H. Mintarsih, and J.D. Taylor|121447|Stink Bug Control in Soybean, 1991|Insectic. Acaric. Tests17:266-267|1992|
