"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acrosternum hilare|Stink Bug|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.013||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.013||NR||NR|||AI lb/acre|Not reported||50||NR||NR|Day(s)|Griffin,R.P., and M.F.R. Khan|153503|Efficacy of Insecticides on Tomato Insects, 1996|Arthropod Manag. Tests23:153-154|1998|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Acrosternum hilare|Stink Bug|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Active ingredient||0.015||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.015||NR||NR|||AI kg/ha|Not reported||50||NR||NR|Day(s)|Khan,M.F.R., and R.P. Griffin|153329|Efficacy of Insecticides at Controlling Insect Pests of Tomato in South Carolina|J. Agric. Urban Entomol.16(3): 165-170|1999|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aculus schlechtendali|Apple Rust Mite|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Formulation||0.22/||NR/||NR/|g/100 L|||||||||||||||||Population|Abundance|NOEL||0.22/||NR/||NR/|||g/100 L|Not reported||88||NR||NR|Day(s)|Hardman,J.M., and S.O. Gaul|121229|Mixtures of Bacillus thuringiensis and Pyrethroids Control Winter Moth (Lepidoptera: Geometridae) in Orchards Without Causing Outbreaks of Mites|J. Econ. Entomol.83(3): 920-936|1990|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||6.25||NR||NR|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva||NR||2||3|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||5/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Mortality|LOEL||5/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Larva to pupa|Jansen,J.P., T. Defrance, and A.M. Warnier|157511|Side Effects of Flonicamide and Pymetrozine on Five Aphid Natural Enemy Species|Biocontrol56(5): 759-770|2011|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||1.5/||NR/||NR/|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Adult|<|48||NR||NR|Hours post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||12.45/||NR/||NR/|AI mg/L|||||||||||||||||Mortality|Mortality|LOEL||12.45/||NR/||NR/|||AI mg/L|Not reported||3||NR||NR|Day(s)|Garzon,A., P. Medina, F. Amor, E. Vinuela, and F. Budia|181139|Toxicity and Sublethal Effects of Six Insecticides to Last Instar Larvae and Adults of the Biocontrol Agents Chrysoperla carnea (Stephens) (Neuroptera:  Chrysopidae) and Adalia bipunctata (L.) (Coleoptera: Coccinellidae|Chemosphere132:87-93|2015|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||1.5/||NR/||NR/|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva|<|2||NR||NR|Days post-moult|Environmental, unspecified|No substrate|Lab|2|Active ingredient||12.45/||NR/||NR/|AI mg/L|||||||||||||||||Development|Pupation|LOEL||12.45/||NR/||NR/|||AI mg/L|Not reported||NR||NR||NR|Larva to pupa|Garzon,A., P. Medina, F. Amor, E. Vinuela, and F. Budia|181139|Toxicity and Sublethal Effects of Six Insecticides to Last Instar Larvae and Adults of the Biocontrol Agents Chrysoperla carnea (Stephens) (Neuroptera:  Chrysopidae) and Adalia bipunctata (L.) (Coleoptera: Coccinellidae|Chemosphere132:87-93|2015|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||1.5/||NR/||NR/|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva|<|2||NR||NR|Days post-moult|Environmental, unspecified|No substrate|Lab|2|Active ingredient||12.45/||NR/||NR/|AI mg/L|||||||||||||||||Mortality|Mortality|LOEL||12.45/||NR/||NR/|||AI mg/L|Not reported||NR||NR||NR|Larva to pupa|Garzon,A., P. Medina, F. Amor, E. Vinuela, and F. Budia|181139|Toxicity and Sublethal Effects of Six Insecticides to Last Instar Larvae and Adults of the Biocontrol Agents Chrysoperla carnea (Stephens) (Neuroptera:  Chrysopidae) and Adalia bipunctata (L.) (Coleoptera: Coccinellidae|Chemosphere132:87-93|2015|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||1.5/||NR/||NR/|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Adult|<|48||NR||NR|Hours post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||12.45/||NR/||NR/|AI mg/L|||||||||||||||||Mortality|Mortality|NR-LETH||12.45/||NR/||NR/|||AI mg/L|Not reported||3||NR||NR|Day(s)|Garzon,A., P. Medina, F. Amor, E. Vinuela, and F. Budia|181139|Toxicity and Sublethal Effects of Six Insecticides to Last Instar Larvae and Adults of the Biocontrol Agents Chrysoperla carnea (Stephens) (Neuroptera:  Chrysopidae) and Adalia bipunctata (L.) (Coleoptera: Coccinellidae|Chemosphere132:87-93|2015|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||6.25||NR||NR|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva||NR||2||3|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||5/||NR/||NR/|AI g/ha|||||||||||||||||Mortality|Mortality|NR-LETH||5/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Larva to pupa|Jansen,J.P., T. Defrance, and A.M. Warnier|157511|Side Effects of Flonicamide and Pymetrozine on Five Aphid Natural Enemy Species|Biocontrol56(5): 759-770|2011|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||1.5/||NR/||NR/|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva|<|2||NR||NR|Days post-moult|Environmental, unspecified|No substrate|Lab|2|Active ingredient||12.45/||NR/||NR/|AI mg/L|||||||||||||||||Mortality|Mortality|NR-LETH||12.45/||NR/||NR/|||AI mg/L|Not reported||NR||NR||NR|Larva to pupa|Garzon,A., P. Medina, F. Amor, E. Vinuela, and F. Budia|181139|Toxicity and Sublethal Effects of Six Insecticides to Last Instar Larvae and Adults of the Biocontrol Agents Chrysoperla carnea (Stephens) (Neuroptera:  Chrysopidae) and Adalia bipunctata (L.) (Coleoptera: Coccinellidae|Chemosphere132:87-93|2015|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||2.5||NR||NR|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Lab|2|Active ingredient||10||NR||NR|AI g/ha|||||||||||||||||Mortality|Mortality|NR-LETH||10||NR||NR|||AI g/ha|Not reported||2||NR||NR|Day(s)|Hautier,L., J.P. Jansen, N. Mabon, and B. Schiffers|104765|Selectivity Lists of Pesticides to Beneficial Arthropods for IPM Programs in Carrot - First Results|Commun. Agric. Appl. Biol. Sci.70(4): 547-557|2005|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||2.5||NR||NR|Adalia bipunctata|Two Spotted Lady Beetle|Insects/Spiders|Larva||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Active ingredient||10||NR||NR|AI g/ha|||||||||||||||||Mortality|Mortality|NR-LETH||10||NR||NR|||AI g/ha|Not reported||2||NR||NR|Day(s)|Hautier,L., J.P. Jansen, N. Mabon, and B. Schiffers|104765|Selectivity Lists of Pesticides to Beneficial Arthropods for IPM Programs in Carrot - First Results|Commun. Agric. Appl. Biol. Sci.70(4): 547-557|2005|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||98||NR||NR|Adelphocoris lineolatus|Alfalfa Plant Bug|Insects/Spiders|Nymph||2||NR||NR|Instar|Environmental, unspecified|Natural soil|Lab|'5-8|Active ingredient||1.10||0.66||1.74|AI mg/L|||||||||||||||||Mortality|Mortality|LC50||1.10||0.66||1.74|||AI mg/L|Not reported||2||NR||NR|Day(s)|Liu,Y.Q., B. Liu, A. Ali, S.P. Luo, Y.H. Lu, and G.M. Liang|174205|Insecticide Toxicity to Adelphocoris lineolatus (Hemiptera: Miridae) and its Nymphal Parasitoid Peristenus spretus (Hymenoptera: Braconidae)|J. Econ. Entomol.108(4): 1779-1785|2015|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||98||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Not reported||NR||3||5|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.025/||NR/||NR/|g/m2|||||||||||||||||Avoidance|Stimulus avoidance|ET25||0.025/||NR/||NR/|||g/m2|Not reported||.0014||NR||NR|Day(s)|Sathantriphop,S., S.A. White, N.L. Achee, U. Sanguanpong, and T. Chareonviriyaphap|170458|Behavioral Responses of Aedes aegypti, Aedes albopictus, Culex quinquefasciatus, and Anopheles minimus Against Various Synthetic and Natural Repellent Compounds|J. Vector Ecol.39(2): 328-339|2014|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||98||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Not reported||NR||3||5|Day(s)|Environmental, unspecified|Filter paper|Lab|2|Active ingredient||0.025/||NR/||NR/|g/m2|||||||||||||||||Avoidance|Stimulus avoidance|ET50||0.025/||NR/||NR/|||g/m2|Not reported||.0056||NR||NR|Day(s)|Sathantriphop,S., S.A. White, N.L. Achee, U. Sanguanpong, and T. Chareonviriyaphap|170458|Behavioral Responses of Aedes aegypti, Aedes albopictus, Culex quinquefasciatus, and Anopheles minimus Against Various Synthetic and Natural Repellent Compounds|J. Vector Ecol.39(2): 328-339|2014|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||5|Day(s)|Environmental, unspecified|Filter paper|Lab|NR|Formulation||0.70/||NR/||NR/|mg/L|||||||||||||||||Mortality|Mortality|LC50||0.70/||NR/||NR/|||mg/L|Not reported||1||NR||NR|Day(s)|Bellinato,D.F., P.F. Viana-Medeiros, S.C. Araujo, A.J. Martin, J.B.P. Lima, and D. Valle|175293|Resistance Status to the Insecticides Temephos, Deltamethrin, and Diflubenzuron in Brazilian Aedes aegypti Populations|BioMed Res. Int.2016:12 p.|2016|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||5|Day(s)|Environmental, unspecified|Filter paper|Lab|NR|Formulation||45.19||41.61||49.10|mg/L|||||||||||||||||Mortality|Mortality|LC50||45.19||41.61||49.10|||mg/L|Not reported||1||NR||NR|Day(s)|Bellinato,D.F., P.F. Viana-Medeiros, S.C. Araujo, A.J. Martin, J.B.P. Lima, and D. Valle|175293|Resistance Status to the Insecticides Temephos, Deltamethrin, and Diflubenzuron in Brazilian Aedes aegypti Populations|BioMed Res. Int.2016:12 p.|2016|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||5|Day(s)|Environmental, unspecified|Filter paper|Lab|NR|Formulation||30.48||27.17||34.19|mg/L|||||||||||||||||Mortality|Mortality|LC50||30.48||27.17||34.19|||mg/L|Not reported||1||NR||NR|Day(s)|Bellinato,D.F., P.F. Viana-Medeiros, S.C. Araujo, A.J. Martin, J.B.P. Lima, and D. Valle|175293|Resistance Status to the Insecticides Temephos, Deltamethrin, and Diflubenzuron in Brazilian Aedes aegypti Populations|BioMed Res. Int.2016:12 p.|2016|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||5|Day(s)|Environmental, unspecified|Filter paper|Lab|NR|Formulation||35.64||32.36||39.24|mg/L|||||||||||||||||Mortality|Mortality|LC50||35.64||32.36||39.24|||mg/L|Not reported||1||NR||NR|Day(s)|Bellinato,D.F., P.F. Viana-Medeiros, S.C. Araujo, A.J. Martin, J.B.P. Lima, and D. Valle|175293|Resistance Status to the Insecticides Temephos, Deltamethrin, and Diflubenzuron in Brazilian Aedes aegypti Populations|BioMed Res. Int.2016:12 p.|2016|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||5|Day(s)|Environmental, unspecified|Filter paper|Lab|NR|Formulation||0.92||0.84||1.01|mg/L|||||||||||||||||Mortality|Mortality|LC50||0.92||0.84||1.01|||mg/L|Not reported||1||NR||NR|Day(s)|Bellinato,D.F., P.F. Viana-Medeiros, S.C. Araujo, A.J. Martin, J.B.P. Lima, and D. Valle|175293|Resistance Status to the Insecticides Temephos, Deltamethrin, and Diflubenzuron in Brazilian Aedes aegypti Populations|BioMed Res. Int.2016:12 p.|2016|
52918635|(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Insects/Spiders; Standard Test Species|Adult||NR||1||5|Day(s)|Environmental, unspecified|Filter paper|Lab|NR|Formulation||28.08||25.53||33.52|mg/L|||||||||||||||||Mortality|Mortality|LC50||28.08||25.53||33.52|||mg/L|Not reported||1||NR||NR|Day(s)|Bellinato,D.F., P.F. Viana-Medeiros, S.C. Araujo, A.J. Martin, J.B.P. Lima, and D. Valle|175293|Resistance Status to the Insecticides Temephos, Deltamethrin, and Diflubenzuron in Brazilian Aedes aegypti Populations|BioMed Res. Int.2016:12 p.|2016|
